,tweet,label
4573,people covid recover home take special step care someone sick home help keep rest household healthy additional advice visit http co q dtcxukin http co q lf rihib,1
4574,paraguayan go even buy bread incubation period positive case coronavirus increase,0
4575,indiafightscorona india continues report one lowest covid case fatality rate cfr compared several country global cfr stand date comparative figure india detail http co yicnnohzay staysafe,1
4576,new vaccine cure coronavirus developed u scientist,0
4577,daily update published tracked total test yesterday note track test state report state report negative test detail see http co pzrmh bl,1
4578,director major hospital paulo brazil recommended drinking fennel tea eating bull liver way prevention covid,0
4579,coffee cure coronavirus,0
4580,herman cain death come week hospitalized covid http co u r liffi,1
4581,new cdcmmwr contact tracing nc county find many people covid report contact many contact reported reached one county third people report contact half contact reported reached http co tuqfudzenx http co rysslizifm,1
4582,reached julius berger clinic lifecamp abuja case stated tweet also confirmed access u inform u accordingly suspect case http co pnq k tviz,1
4583,see time history country perfectly healthy people basically confined home able essential thing kansa city st louis,0
4584,viral video zee news staff member assaulting doctor refusing get tested share like thousand time checking authenticity like news channel,0
4585,aoc self quarantined coronavirus induced brain fart shut congress http co cmlhjzhowo donaldtrump nancypelosi aoc,0
4586,new case covid nigeria plateau lagos fct oyo delta river ondo edo kaduna enugu akwa ibom ogun abia gombe kano osun confirmed discharged death http co gnvbb u e,1
4587,yesterday laboratory completed test swab taken community taken managed isolation quarantine facility brings total number test completed date,1
4588,part work tracking covid assiduously record state report data turned comprehensive grading system see mapped data map based http co gldutdl fy http co gxko e k,1
4589,coronavirus invasion outer space http co cdtzaaof dwaynejohnson gregorypeck onthebeach,0
4590,underlying cause death condition began chain event ultimately led person death one expert said death mention covid covid listed underlying cause death http co kphiwvg,0
4591,put facemask skin get lockdown get http co gh x oulcn http co cmg sga qr,0
4592,difficult understand happening covid data right hoping see better data soon ca reporting problem fixed fl testing get back speed hospital data improves nationally,1
4593,indiafightscorona india ride wave upsurge testing many state ut exceeded test day million population advised several demonstrated better performance positivity rate lower national average http co wbqwntjfjv,1
4594,italian bidding goodbye world coronavirus,0
4595,new case covid nigeria lagos river fct edo enugu delta ebonyi oyo kaduna ogun ondo imo sokoto borno nasarawa abia gombe kebbi kano yobe ekiti osun confirmed discharged death http co jsotnefsdx,1
4596,backbone thailand response covid back basic strong public health response led identifying isolating treating case tracing quarantining contact confirmed case http co qjh nb git http co exfqzydf,1
4597,claim according new york time u ballistic missile submarine us tennessee eight confirmed case since submarine mission day indicated virus originated u,0
4598,thread yesterday private lab irregular dark spot u encouraged recent update believe chance state standardize reporting test positive negative public private http co jrtwzpmxpp,1
4599,please note additional sample tested reflected testing laboratory initially captured database access latest report via http co ptrf vhsuu breakdown testing state reported weekly,1
4600,video show united state armed force entered new york city precaution riot happened blackout,0
4601,netflix korean drama secret terrius predicted coronavirus outbreak,0
4602,covid spread people symptom know infected cloth face covering may help prevent people covid spreading virus others learn http co jkwwztxyhs http co duf tpk wj,1
4603,second case woman arrived new zealand august philippine via hong kong managed isolation grand millennium auckland tested positive around day stay,1
4604,time eventually pas emerge stronger lesson learnt care health forgotten stayhealthy livelife covidlockdown http co cwvxlimc,0
4605,scientist know antibody virus cause covid protect someone getting infected long protection may last test positive continue take preventive measure protect others http co xa qkwzjho http co e mgkbyx,1
4606,rt pib india average daily test conducted week wise demonstrating consistent increase lakh test conducted rd,1
4607,rt drharshvardhan covid update close half active case concentrated state maharashtra karnataka,1
4608,barotrauma likely covid patient post ventilation ards http co xfh bpcour,1
4609,vaccine coronavirus developed,0
4610,ok daily update published state reported k test completed nearly k new case hospitalization ticked major observation however state reported death today since may http co pgcu z pxc,1
4611,almost k new case reported today fourth day row k happened since early may south west lesser extent southwest growing newer outbreak beginning offset abating outbreak ne http co kzfinpblz,1
